Index,objid,ra,dec,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,Column1,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,specobjid,class,redshift,expAB_g,expAB_i,expAB_r,expAB_u,expAB_z,expPhi_g,expPhi_i,expPhi_r,expPhi_u,expPhi_z,deVABErr_g,deVABErr_i,deVABErr_r,deVABErr_u,deVABErr_z,expABErr_g,expABErr_i,expABErr_r,expABErr_u,expABErr_z,deVMag_i,deVMag_r,deVMag_u,deVMag_z,expMag_i,expMag_r,expMag_u,expMag_z,modelMag_i,modelMag_r,modelMag_u,modelMag_z,type_i,type_r,type_u,type_z,deVMag_g,expMag_g,modelMag_g,type_g,deV_prob_u,model_u,modelAB_u,modelABErr_u,modelPhi_u,deV_prob_g,model_g,modelAB_g,modelABErr_g,modelPhi_g,deV_prob_r,model_r,modelAB_r,modelABErr_r,modelPhi_r,deV_prob_i,model_i,modelAB_i,modelABErr_i,modelPhi_i,deV_prob_z,model_z,modelAB_z,modelABErr_z,modelPhi_z,modelPhiErr,sys_err_u,tot_err_u,sys_err_g,tot_err_g,sys_err_r,tot_err_r,sys_err_i,tot_err_i,sys_err_z,tot_err_z,probpsf_r,devrad_r
112,1237659888655794770,3.19744455903049,33.8939949516093,0.05,0.4581552,0.5997738,0.1343826,0.099076,0.5997738,93.90234,82.75742,46.90698,-36.14024,106.2218,8719112505719543808,QSO,1.343576,0.06066312,0.2064365,0.6380782,0.1259607,0.0778188,82.68799,-34.43417,47.39921,71.43843,108.7022,43.04978,1.686378,2.375062,0.0,39.55414,14.00714,1.118223,1.995942,282.4985,50.70436,19.95496,20.36238,21.25225,19.58598,19.97481,20.3624,21.43917,19.58652,20.03725,20.36238,21.43576,19.65677,6,6,6,6,20.78918,20.78891,20.78127,6,0.0185820936188893,exp,0.1259607,282.4985,71.43843000000197,0.9658659924146208,exp,0.06066312,14.00714,82.68798999999854,inf,deV,0.5997738,2.375062,46.90697999999975,0.7587799246566824,exp,0.2064365,1.118223,-34.43417000000045,0.9923718039270962,exp,0.0778188,50.70436,-71.29780000000028,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,9.163339536989298,17.57745122223786,11.957594463885505,19.18291076356102,30.75705768893565,34.21982755188161,1.0,0.06545231
123,1237679323921318217,3.47556205933915,-4.39788457633134,0.09990783,0.2954534,0.5828701,0.9997632,0.8962286,0.5828701,112.4349,75.21041,73.41232,48.28318,105.7299,8894715490376898560,QSO,1.076109,0.3483883,0.9997056,0.7626221,0.1011682,0.9142432,75.19445,47.53198,73.33693,115.9637,104.0948,29.02844,0.4095145,14.46577,36.08597,1.14821,35.94382,0.5173832,29.95939,42.30466,0.9190054,19.34178,19.67819,20.61412,19.08244,19.35015,19.67831,20.60992,19.09134,19.39529,19.6783,20.70119,19.17631,6,6,6,6,20.15449,20.15438,20.15975,6,1.0482370506489127,deV,0.09990783,36.08597,-67.5650999999998,1.0209125475284015,deV,0.2954534,29.02844,75.21040999999968,0.0909090909061547,exp,0.7626221,29.95939,73.33692999999766,0.843580639132883,exp,0.9997056,0.5173832,47.53197999999975,0.9051880259933917,exp,0.9142432,0.9190054,-75.90520000000106,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,12.669317422246689,19.634449417939976,30.75705768893565,34.21982755188161,1.0,0.0016355937
125,1237678905173475559,3.58223007935123,8.90055858512682,0.05,0.8630317,0.7947295,0.8152076,0.7728002,0.7947295,132.4509,114.8767,144.3618,130.3798,127.8283,5107159041517574144,GALAXY,0.1632571,0.9727429,0.9074561,0.872986,0.1286342,0.8210531,76.97588,112.2381,152.8959,157.1242,126.9657,0.05179849,0.02040726,0.0237878,0.0,0.05522402,0.05285925,0.0200108,0.02271592,48.60373,0.04908695,16.47069,17.19109,20.46792,16.32159,17.02957,17.69835,20.53242,16.73479,16.628,17.19116,19.77294,16.233,3,3,6,3,18.55685,18.9429,18.39288,3,1.0928084261417577,deV,0.05,0.0,-47.54909999999654,3.3543940964810823,deV,0.8630317,0.05179849,-65.12329999999929,7245.571428478014,deV,0.7947295,0.0237878,-35.638200000001234,2.5527302777954497,deV,0.8152076,0.02040726,-49.62019999999757,5.6641833164014,deV,0.7728002,0.05522402,-52.17169999999896,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,9.972963796637451,18.01277343689864,11.957594463885505,19.18291076356102,9.841311590391022,17.94021777513207,0.0,2.1928756
128,1237669519054078080,3.78582692982621,8.46735773091,0.3727285,0.5938159,0.6223569,0.5766423,0.9814661,0.6223569,40.44615,74.24112,71.55882,72.15425,38.72349,12735225236649433088,QSO,1.713397,0.6781901,0.5344359,0.5030012,0.4700315,0.9960579,74.23286,72.08167,71.51915,39.85921,70.31304,0.2396928,10.43604,11.70045,0.916018,0.006225395,0.1726311,9.869223,11.63472,1.025113,0.004981513,18.64737,19.03992,19.64088,18.50075,18.64731,19.04021,19.64537,18.49691,18.64706,19.03992,19.6682,18.52015,6,6,6,6,19.29658,19.29652,19.31892,6,0.8356515373352628,exp,0.4700315,1.025113,39.85921000000235,1.0026857654430497,deV,0.5938159,0.2396928,74.24111999999877,inf,deV,0.6223569,11.70045,71.55881999999838,0.8064516129098802,exp,0.5344359,9.869223,72.08166999999958,1.1979381443299018,deV,0.9814661,0.006225395,38.72348999999667,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,1.0,0.0006338248
129,1237678600770027840,3.91663820519034,17.0112615158577,0.05,0.09997197,0.4827291,0.3817229,0.05,0.4827291,11.31805,83.07927,130.9794,74.26996,34.54347,6880401923700447232,QSO,1.720631,0.08643638,0.2930215,0.4149715,0.06054595,0.05671521,82.94981,74.30344,131.0457,17.65704,76.16113,41.99387,70.53962,44.68712,0.0,0.0,47.08261,66.59922,66.75356,0.04156294,64.22957,20.50281,20.99798,23.19214,20.123,20.50275,20.99811,23.54699,20.27199,20.50337,20.99811,23.58845,20.29755,6,6,3,6,21.41294,21.41155,21.45364,6,0.1046150740581877,exp,0.06054595,0.04156294,17.657039999998233,1.0341523341523498,deV,0.09997197,41.99387,83.079270000002,0.0,exp,0.4149715,66.75356,-48.9542999999976,1.107142857145123,deV,0.3817229,70.53962,74.26995999999781,0.1464336866227571,exp,0.05671521,64.22957,76.16113000000041,15.0,0.0,15.0,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,0.000107294334
132,1237657190369984561,3.76417926282511,-0.58314046853955,0.3293455,0.7504444,0.7332298,0.7370037,0.7427143,0.7332298,14.43614,15.0306,9.292176,8.292668,9.289757,438025121655973888,GALAXY,0.1727362,0.7775838,0.7614604,0.7421713,0.2499905,0.7933713,12.82281,7.036362,7.676946,178.4246,9.451288,0.02532745,0.01202465,0.01364936,0.1752574,0.0279023,0.02221505,0.01015032,0.01173499,0.1378919,0.02457721,16.03713,16.57901,19.89688,15.73034,16.48863,17.05042,20.57859,16.20012,16.00749,16.57902,19.88173,15.64167,3,3,3,3,17.84838,18.32212,17.86748,3,45.99735973597815,deV,0.3293455,0.1752574,14.436139999997977,23.80314136125453,deV,0.7504444,0.02532745,15.03059999999823,47140.00000178453,deV,0.7332298,0.01364936,9.292176000002655,16.2327935222669,deV,0.7370037,0.01202465,8.292668000001868,6.298071501071341,deV,0.7427143,0.0279023,9.289756999998644,15.0,0.0,15.0,0.964727477849492,15.03099128821908,0.0,15.0,0.0,15.0,0.0,15.0,0.0,3.0536208
135,1237678579830358166,4.01508225446173,24.6707526750275,0.702666,0.8780386,0.57911,0.5303883,0.7019826,0.57911,76.70154,77.27482,133.2732,119.5054,153.6725,8627990461649541120,QSO,1.396861,0.8680199,0.5247385,0.5878867,0.7436337,0.8603508,77.23332,116.3332,133.2123,76.70302,98.86534,0.1331465,0.06974358,0.08685718,2.468655,0.1421874,0.1284249,0.07039014,0.08596423,2.567433,0.17361,17.27826,17.65866,18.87685,16.98217,17.28902,17.6631,18.87678,17.00283,17.29173,17.65867,18.85658,17.00853,6,6,6,6,18.26067,18.26429,18.263,6,0.9965466206215636,exp,0.7436337,2.567433,76.70302000000083,0.5536480686682452,exp,0.8680199,0.1284249,77.23331999999937,443.00000001669775,deV,0.57911,0.08685718,-46.72679999999673,0.2011878247958502,exp,0.5247385,0.07039014,-63.66679999999906,0.216236722306557,exp,0.8603508,0.17361,-81.13466000000335,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.1716275
136,1237666245231706142,4.16583889673092,25.17488148379,0.6493728,0.7014788,0.7352244,0.5339941,0.9993362,0.7352244,80.06825,138.4547,107.8451,104.4871,92.52452,8626770004246026240,QSO,1.261627,0.7126589,0.6296747,0.8574704,0.7011318,0.9996881,138.2032,104.5284,107.8633,79.12428,94.03967,0.180382,0.6547105,17.29732,0.6974617,2.014568,0.177399,0.5980849,15.8834,0.4454876,0.8653993,17.96852,18.03078,18.27581,18.02909,17.96833,18.03078,18.27662,18.02901,17.97228,18.03078,18.28896,18.0432,6,6,6,6,18.40486,18.40686,18.42329,6,0.9384030418249932,exp,0.7011318,0.4454876,79.12428000000364,0.89148128052077,exp,0.7126589,0.177399,-41.79679999999644,,0,0.8574704,15.8834,-72.13670000000275,1.050531914893597,deV,0.5339941,0.6547105,-75.51290000000154,1.0056697377746655,deV,0.9993362,2.014568,-87.47548000000097,15.0,20.80543285307353,25.64889931758771,0.0,15.0,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.00018630897
137,1237663783662321950,4.04620179869542,-0.253463398569356,0.1999425,0.7150447,0.710854,0.6999599,0.5333679,0.710854,176.6127,47.08175,163.1362,68.59509,111.0973,4749078884334721024,QSO,1.576503,0.8119199,0.5724991,0.7329449,0.2977206,0.6303208,46.98116,138.5311,163.5043,175.7278,39.48219,0.3244728,13.21197,0.1839111,18.92051,50.99802,0.2680246,18.64515,0.1511315,59.01741,25.88159,19.3646,19.93775,20.58603,19.21631,19.36515,19.94437,20.58611,19.21536,19.29982,19.94437,20.55912,19.1343,6,3,6,6,20.18457,20.18785,20.16543,6,1.0029728725381093,deV,0.1999425,18.92051,-3.387300000002142,1.171368861024041,deV,0.7150447,0.3244728,47.08174999999756,0.0,exp,0.7329449,0.1511315,-16.495699999999488,1.0084902747761733,deV,0.6999599,13.21197,68.59509000000253,0.9884160468235637,exp,0.6303208,25.88159,39.48219000000245,15.0,0.0,15.0,17.477288522250237,23.03162204643824,0.0,15.0,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,0.0,0.14314066
140,1237669519054405768,4.42272718465728,8.46547867056293,0.3062703,0.399869,0.9820198,0.7389073,0.974359,0.9820198,97.80655,75.91539,105.9624,101.5969,109.6985,5109467191352514560,QSO,0.6784371,0.4004172,0.8039343,0.9688032,0.4601078,0.9730287,75.90336,101.9977,105.8592,99.00609,108.8032,12.18816,0.3610253,1.142729,0.4732906,0.8767679,9.72955,0.2820468,0.780179,0.3984829,0.7670131,19.13707,19.2744,20.13308,18.88851,19.14258,19.27466,20.15175,18.89452,19.1644,19.2744,20.21078,18.95639,6,6,6,6,19.42924,19.42929,19.4221,6,0.7597168597168577,exp,0.4601078,0.3984829,-80.99390999999741,1.0070028011206809,deV,0.399869,12.18816,75.91539000000193,inf,deV,0.9820198,1.142729,-74.0376000000033,0.7983900475668634,exp,0.8039343,0.2820468,-78.0023000000001,0.9114614024749566,exp,0.9730287,0.7670131,-71.19679999999789,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.03344677
141,1237653651836829734,4.40377025035787,14.8505251183991,0.5556744,0.9276384,0.9478781,0.9409898,0.8796812,0.9478781,17.76919,46.58169,164.5897,15.26254,14.50088,847886230199756800,GALAXY,0.3025554,0.9578491,0.9662403,0.9468782,0.6302655,0.9467545,46.93203,15.7524,164.7034,163.3064,15.40517,0.2342046,0.08471937,0.1449659,43.66729,0.2309036,0.1686669,0.07896563,0.1306417,8.01874,0.2643659,17.48121,17.82669,18.80735,17.23152,17.49252,17.82917,18.80681,17.24765,17.50163,17.82669,18.79282,17.26001,6,6,6,6,18.31573,18.31617,18.31217,6,0.9628355127322196,exp,0.6302655,8.01874,-16.693599999998696,1.1235955056182805,deV,0.9276384,0.2342046,46.58168999999907,inf,deV,0.9478781,0.1449659,-15.41030000000319,0.4461312438785834,exp,0.9662403,0.07896563,15.75239999999758,0.433836433836448,exp,0.9467545,0.2643659,15.40516999999818,15.0,0.0,15.0,17.477288522250237,23.03162204643824,0.0,15.0,0.0,15.0,0.0,15.0,1.0,0.09549026
147,1237678660889149595,4.65707438574685,4.26230338882379,0.05,0.3999204,0.9996951,0.6362303,0.1703149,0.9996951,49.71434,45.31065,113.9707,109.9542,137.189,4840465898627422208,QSO,2.699325,0.2956394,0.3583983,0.9997375,0.07474349,0.2738608,45.28146,109.975,116.1175,49.81212,160.4152,15.25685,52.96308,1.399438,0.0,46.74539,20.09079,53.24375,0.799719,38.99825,6.466534,19.8544,19.76697,20.55134,19.84577,19.85436,19.76618,20.54063,19.79845,19.82605,19.76618,20.61776,19.81885,6,6,6,6,19.86527,19.86523,19.85258,6,1.161246612466116,deV,0.05,0.0,49.71433999999863,0.996847911741648,exp,0.2956394,20.09079,45.28145999999833,0.0,exp,0.9997375,0.799719,-63.88249999999971,0.9985890652557852,exp,0.3583983,53.24375,-70.02500000000146,0.7578008915305281,exp,0.2738608,6.466534,-19.584799999996903,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,9.841311590391022,17.94021777513207,1.0,0.073885925
149,1237680482490515479,4.61579277561748,29.7920007846084,0.1974452,0.9910095,0.2868251,0.5879028,0.3588161,0.2868251,98.00676,75.25141,163.5578,135.8068,23.59453,8716897809054586880,QSO,1.351835,0.9996478,0.6872799,0.449704,0.1921577,0.5204132,75.19194,135.3538,163.6049,97.93898,23.44226,0.4078842,0.2265134,10.32682,37.64892,0.301514,0.5525073,0.1942897,6.193428,18.36106,0.325923,18.19137,18.40955,18.84241,17.97634,18.19436,18.40965,18.84233,17.96875,18.20634,18.40955,18.84443,18.03953,6,6,6,6,18.64933,18.64933,18.65118,6,1.0396039603963356,deV,0.1974452,37.64892,-81.99324000000342,1.0,0,0.9910095,0.4078842,75.25140999999712,inf,deV,0.2868251,10.32682,-16.442199999997683,0.8002672010687941,exp,0.6872799,0.1942897,-44.646200000002864,1.120113942079452,deV,0.3588161,0.301514,23.594530000002123,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,0.0,15.0,11.957594463885505,19.18291076356102,11.570080074814424,18.943778739671178,1.0,0.0683824
152,1237680246816440614,4.90773056632872,20.3626527337216,0.4961466,0.3519476,0.7426535,0.2216286,0.08063117,0.7426535,146.2767,125.7191,127.342,64.32759,81.07446,8548069978691360768,GALAXY,0.02680168,0.600319,0.4998672,0.5230859,0.05,0.07835802,116.1789,64.39738,164.0268,29.50395,79.37252,1.14931,5.479845,0.4566856,0.5228268,26.3873,1.75026,13.72181,0.5237813,0.0,27.774,19.89394,20.28222,20.37679,19.2865,19.89336,20.37515,21.19415,19.28691,19.71192,20.28222,21.48371,19.16599,6,3,3,6,21.21324,21.24111,21.11667,6,0.26159072019658,exp,0.05,0.0,29.50394999999844,1.2885989437713588,deV,0.3519476,1.14931,-54.28089999999793,inf,deV,0.7426535,0.4566856,-52.658000000003085,0.9968135369739624,exp,0.4998672,13.72181,64.39738000000216,1.0034022072856916,deV,0.08063117,26.3873,81.07446000000346,15.0,8.120243845381111,17.05691531632991,17.00747647823282,22.677174783416973,9.972963796637451,18.01277343689864,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,0.0,0.31411335
163,1237678907321614562,5.09404002415909,10.435568967111,0.05,0.9996704,0.09995051,0.05,0.2611361,0.09995051,47.19795,74.79662,25.03271,138.7391,73.15382,13021067199976331264,QSO,1.729786,0.999665,0.1388844,0.09835759,0.08693814,0.3319955,74.48243,137.5504,22.1538,48.86981,73.13182,2.647136,0.0,39.15848,0.0,164.5824,2.012042,35.80347,21.34498,122.0678,194.6797,20.52137,21.01418,21.49858,20.25226,20.52965,21.0119,21.48597,20.25226,20.51104,21.01197,21.56104,20.189,6,6,6,6,21.17053,21.17081,21.1415,6,1.2018892090938624,deV,0.05,0.0,47.19795000000158,1.009645194626251,deV,0.9996704,2.647136,74.79662000000098,0.0316742081452328,exp,0.09835759,21.34498,22.153800000000047,1.8015488867375984,deV,0.05,0.0,-41.26090000000113,1.0,0,0.2611361,164.5824,73.15381999999954,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,9.163339536989298,17.57745122223786,11.957594463885505,19.18291076356102,32.139663335086794,35.46770304506231,1.0,0.18513721
168,1237679543501455764,5.48438559534293,23.4325857233666,0.1691033,0.08709204,0.23339,0.4885013,0.05,0.23339,161.9415,109.7106,105.0359,41.94528,141.5026,8546910268919404544,QSO,1.394411,0.1454463,0.4972329,0.3512855,0.08820303,0.05,109.4088,42.58725,103.809,172.4769,152.3742,10.96345,32.79535,0.7946173,0.806402,0.0,19.80877,31.4661,0.7415594,27.20471,0.0,19.69427,19.78718,19.91702,19.66436,19.69374,19.80449,19.9518,19.70574,19.64792,19.78715,20.02605,19.73113,6,6,6,6,20.08829,20.09061,20.08378,6,0.6810052279189432,exp,0.08820303,27.20471,-7.5230999999985215,1.514412416851684,deV,0.08709204,10.96345,-70.28940000000148,578.0000000219084,deV,0.23339,0.7946173,-74.96409999999742,0.9885652642933928,exp,0.4972329,31.4661,42.58724999999686,0.3802605960760956,exp,0.05,0.0,-27.62580000000161,15.0,0.0,15.0,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,12.669317422246689,19.634449417939976,9.841311590391022,17.94021777513207,1.0,0.19882707
172,1237657191444513450,5.60592734336103,0.248932913873632,0.07407589,0.7927157,0.6425452,0.7851192,0.763675,0.6425452,137.854,92.46811,113.8695,109.0959,105.7579,4750395824403666944,GALAXY,0.3059861,0.8095474,0.7946325,0.6799242,0.09998464,0.7812331,87.76015,106.5644,112.9674,36.78839,110.0454,0.1561337,0.05584808,0.06101548,7.974705,0.1731792,0.1253813,0.04721358,0.04811037,0.5127293,0.1517834,18.20294,18.91696,25.43004,17.93726,18.63467,19.29084,21.81266,18.33562,18.29337,18.91696,25.7949,17.89562,3,3,3,3,20.06738,20.55029,20.40773,3,10.914432933179944,deV,0.07407589,7.974705,-42.14600000000064,0.4188629352137483,exp,0.8095474,0.1253813,87.76015000000189,inf,deV,0.6425452,0.06101548,-66.1304999999993,3.7741899812010256,deV,0.7851192,0.05584808,-70.90409999999974,10.566762728146603,deV,0.763675,0.1731792,-74.24210000000312,15.0,3.859967799199109,15.48868462494004,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,0.0,1.7545223
173,1237678617957171402,5.65928063884439,1.78402139746738,0.4034081,0.8208216,0.3479003,0.2965269,0.1001134,0.3479003,15.5647,15.76846,105.4886,103.7778,94.10317,8842894401657395200,QSO,1.192025,0.8754411,0.4000382,0.2501102,0.362167,0.2986369,15.32563,103.789,105.4539,15.75552,94.72505,0.449128,32.81018,18.46444,49.3061,3.740265,0.3891581,9.86802,14.09817,50.67548,1.30167,19.85607,19.75009,20.01023,19.75649,19.85601,19.75005,20.0102,19.7576,19.85443,19.75005,20.00108,19.83596,6,6,6,6,20.1164,20.11868,20.1362,6,0.9967213114755332,exp,0.362167,50.67548,15.755519999998796,0.8848484848483587,exp,0.8754411,0.3891581,15.325629999999364,0.0,exp,0.2501102,14.09817,-74.54609999999957,0.9634146341476888,exp,0.4000382,9.86802,-76.21100000000297,0.9860324650811552,exp,0.2986369,1.30167,-85.27494999999908,15.0,0.0,15.0,0.964727477849492,15.03099128821908,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.07513983
174,1237678624377274525,5.63518852472799,6.13453125757862,0.5756693,0.3531932,0.8635003,0.6001932,0.9505829,0.8635003,104.5532,104.7612,102.8927,104.4426,73.84895,9847321661858404352,QSO,5.852658,0.4681299,0.6765073,0.9033196,0.6046293,0.9861693,104.6887,104.3557,71.81055,105.9072,73.51221,0.2244911,0.3935022,0.494842,0.4166055,0.6184631,0.2638511,0.3549788,0.3734222,0.3589628,0.4973037,18.17902,18.53566,19.52269,17.80869,18.17698,18.53549,19.53135,17.80863,18.17847,18.53549,19.59849,17.83293,6,6,6,6,18.97235,18.97361,18.98158,6,0.8857519788918352,exp,0.6046293,0.3589628,-74.09279999999853,0.8634886240518175,exp,0.4681299,0.2638511,-75.31130000000121,0.0,exp,0.9033196,0.3734222,71.81055000000197,2.709090909089265,deV,0.6001932,0.3935022,-75.55739999999787,1.0024752475246586,deV,0.9505829,0.6184631,73.8489499999996,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,23.40214466255046,27.79676914331841,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.028574772
177,1237678663037222997,5.92904004643174,5.87513161665394,0.06191972,0.5167464,0.6308302,0.3711125,0.4570976,0.6308302,115.0138,104.8548,73.12317,103.3834,46.58875,9847175701689817088,QSO,2.052898,0.6108577,0.2765177,0.2997241,0.1120047,0.6740203,104.9475,103.3514,73.13181,112.8903,46.57194,1.092271,30.27234,50.65326,8.066039,7.943348,1.024588,19.97752,40.75353,25.08596,4.126339,18.98261,19.36457,19.40245,18.64231,18.98245,19.36458,19.40844,18.64017,18.98937,19.36459,19.4306,18.64627,6,6,6,6,19.45265,19.45241,19.4566,6,0.7872113676732582,exp,0.1120047,25.08596,-67.10970000000088,1.060759493670335,deV,0.5167464,1.092271,-75.14519999999902,0.5,exp,0.2997241,40.75353,73.13180999999895,1.02366863905341,deV,0.3711125,30.27234,-76.6166000000012,1.5404040404029302,deV,0.4570976,7.943348,46.58875000000262,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,23.40214466255046,27.79676914331841,32.501720206031536,35.796114542658934,11.570080074814424,18.943778739671178,1.0,9.526091e-05
187,1237679079128695052,6.19160655048684,-4.20043514673584,0.05,0.884208,0.0788039,0.2500685,0.05,0.0788039,132.4805,108.9987,175.7657,17.94414,112.2059,8896970039036762112,QSO,1.954497,0.9459146,0.3462161,0.09962814,0.05029121,0.05,110.3306,17.8597,4.128116,127.9839,109.1059,1.926466,51.32857,15.7276,0.0,0.0,36.68442,81.01911,17.38019,19.74433,0.0,20.10906,20.45145,20.38256,19.56317,20.1086,20.46947,20.42892,19.65485,20.04042,20.45145,20.45838,19.80419,6,6,6,3,20.40063,20.40928,20.35113,6,0.3885518332893433,exp,0.05029121,19.74433,-52.01610000000073,1.1747474747474682,deV,0.884208,1.926466,-71.00130000000354,inf,deV,0.0788039,15.7276,-4.234299999996438,0.993298368298363,exp,0.3462161,81.01911,17.859700000000885,0.6196166293253647,exp,0.05,0.0,-70.8940999999977,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,0.0,15.0,0.0,15.0,30.75705768893565,34.21982755188161,1.0,0.24665426
