Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
7116,J1739+3358,1737+339,+33:58:08.1935514,17:39:35.36254267,33.96894265316667,264.8973439277916,10732.0,1.248e-05,0.0002264,5.2e-08,6.28888888888889e-08,7.625509258961265e-08,-0.2953,0.234,1.0,2015.0,58.689,28.842,NED (fiducial),1.625,,1.625,,,20.4,R,AQ,"ICRF J173935.3+335808 S/X; JVAS J1739+3358
",J1739+3358,"2,8",-77,3,,12.7,4.014084507042253,5.011274731011726
7117,J1739+4737,1738+476,+47:37:58.3614787,17:39:57.12907095,47.632878188527776,264.98803779562496,10733.0,3.51e-06,3.87e-05,1.4625e-08,1.075e-08,1.4583993177936648e-08,0.0738,0.0392,1.0,2015.0,74.222,31.396,NED (fiducial),0.95,,0.95,,,18.9,R,AL,"ICRF J173957.1+473758 S/X; JVAS J1739+4737;; 1994AJ....108..395X say preliminary z=0.316 was incorrect
",J1739+4737,"2,5,8,15,24",-131,3,,0.9,7.447183098591549,8.028731911326197
7118,J1739+4955,1738+499,+49:55:03.3683385,17:39:27.39049431,49.91760231625,264.86412705962493,10731.0,3.93e-06,4.18e-05,1.6374999999999996e-08,1.1611111111111111e-08,1.56839727633296e-08,0.0731,0.0423,1.0,2015.0,76.877,31.73,NED (fiducial),1.54,,1.54,,,17.8,R,AQ,"ICRF J173927.3+495503 S/X; JVAS J1739+4955
",J1739+4955,"2,5,8,15",28,3,,1.0,21.285211267605632,21.495586028452585
7120,J1740+1943,1738+197,+19:43:19.6797223,17:40:26.97050275,19.722133256194443,265.1123770947916,10737.0,8e-06,0.0002014,3.3333333333333334e-08,5.5944444444444484e-08,6.414327932221792e-08,0.0496,0.2015,1.0,2015.0,43.638,24.157,LITERATURE,1.422,,,,,18.6,R,AQ,"ICRF J174026.9+194319 S/X; 87GB 173815.4+194436;; z from milliquas (http://quasars.org/milliquas.htm)
",J1740+1943,"2,8",49,3,,3.3,0.0,3.0
7121,J1740+2211,1737+222,+22:11:00.9733612,17:40:05.86288354,22.183603711444444,265.0244286814166,10735.0,5.14e-06,0.000119,2.1416666666666663e-08,3.3055555555555565e-08,3.8548064158956747e-08,-0.1366,0.1196,1.0,2015.0,46.13,25.124,NED (fiducial),1.406,,1.406,,,16.8,R,AQ,"ICRF J174005.8+221100 S/X; CGRaBS J1740+2211
",J1740+2211,"2,8",2,3,,5.9,21.285211267605632,21.495586028452585
7122,J1740+4348,1739+438,+43:48:16.1507282,17:40:48.95054668,43.804486313388885,265.2039606111667,10741.0,8.89e-06,0.0001333,3.7041666666666666e-08,3.702777777777778e-08,4.56696835969669e-08,-0.1809,0.1355,1.0,2015.0,69.826,30.693,NED (fiducial),2.25,,2.246,,,19.2,R,AQ,"ICRF J174048.9+434816 S/X; NVSS J174048+434816
",J1740+4348,"2,5,8",134,3,,4.4,4.225352112676056,5.182045973946585
7123,J1740+4506,1738+451,+45:06:50.3708948,17:40:06.37263253,45.11399191522222,265.02655263554163,10736.0,8.91e-06,0.0001524,3.712499999999999e-08,4.2333333333333335e-08,4.978455407244846e-08,-0.3814,0.1584,1.0,2015.0,71.309,31.025,NED (fiducial),2.788,,2.788,,,17.6,R,AQ,"ICRF J174006.3+450650 S/X; CGRaBS J1740+4506; NVSS J174006+450651
",J1740+4506,"2,5,8",-25,3,,3.6,21.285211267605632,21.495586028452585
7124,J1740+5211,1739+522,+52:11:43.4073694,17:40:36.97784792,52.19539093594444,265.15407436633336,10739.0,3.29e-06,3.04e-05,1.3708333333333332e-08,8.444444444444445e-09,1.1912841069116712e-08,0.0355,0.0309,1.0,2015.0,79.564,31.748,NED (fiducial),1.379,,1.383,,,16.7,R,AQ,"ICRF J174036.9+521143 S/X; 4C +51.37
",J1740+5211,"1.4,2,5,8,15,86",32,10,,1.2,21.285211267605632,23.517232377697123
7125,J1740+5346,,+53:46:23.863,17:40:36.5286,53.77329527777778,265.1522025,,,,,,,,,,,,,,,,,,,,,,,J1740+5346,"5,8",122,4,,2.0,4.225352112676056,5.818384696468256
7127,J1741+1206,,+12:06:06.985,17:41:24.0699,12.101940277777777,265.35029125,,,,,,,,,,,,,,,,,,,,,,,J1741+1206,"5,8",88,4,,4.7,0.0,4.0
7128,J1741+1720,1739+173,+17:20:17.4498900,17:41:38.25007200,17.338180525,265.4093753,10744.0,0.00012267,0.00309,5.111249999999999e-07,8.583333333333333e-07,9.873111073647548e-07,0.598,3.301,39.0,2015.0,41.346,22.995,NED (fiducial),0.06,,0.06,,,21.7,G,G ,"4C +17.77; 1RXS J174138.6+172021
",J1741+1720,8,-21,5,,8.1,21.285211267605632,21.86458823546892
7129,J1741+2554,,+25:54:43.154,17:41:47.5707,25.91198722222222,265.44821125,,,,,,,,,,,,,,,,,,,,,,,J1741+2554,8,38,5,,3.2,0.0,5.0
7130,J1741+4751,1740+478,+47:51:32.5366855,17:41:34.82193367,47.85903796819444,265.39509139029167,10743.0,1.171e-05,0.0001374,4.879166666666666e-08,3.816666666666667e-08,5.0283322521232985e-08,0.0711,0.1383,1.0,2015.0,74.525,31.153,,,,,,,23.2,R,V ,"ICRF J174134.8+475132 S/X; CGRaBS J1741+4751
",J1741+4751,2,-82,4,,3.0,4.014084507042253,5.666822251463041
7131,J1741+7224,1742+724,+72:24:51.9694747,17:41:22.85773311,72.41443596519446,265.3452405546249,10742.0,0.0001031,0.0002392,4.295833333333333e-07,6.644444444444444e-08,1.4580905426663034e-07,-0.4974,0.4854,1.0,2015.0,103.282,31.037,NED (fiducial),0.22,a,0.22,,,15.8,R,AL,"ICRF J174122.8+722451 S/X; 2MASX J17412290+7224518
",J1741+7224,"2,8",-80,3,,2.8,4.014084507042253,5.011274731011726
7132,J1742+1904,1739+191,+19:04:36.9902200,17:42:05.10790700,19.07694172777778,265.52128294583326,10747.0,6.467e-05,0.00148,2.694583333333333e-07,4.111111111111111e-07,4.835948415772291e-07,-0.241,1.5051,22.0,2006.55,43.14,23.559,NED (fiducial),1.6,,,,,19.0,R,V ,"JVAS J1742+1904; GALEXASC J174205.10+190437.4
",J1742+1904,8,136,5,,18.9,4.225352112676056,6.546266147667387
7133,J1742+4633,,+46:33:26.189,17:42:16.7146,46.55727472222222,265.56964416666665,,,,,,,,,,,,,,,,,,,,,,,J1742+4633,5,59,5,,3.4,0.0,5.0
7134,J1742+5945,1741+597,+59:45:06.7318195,17:42:32.00008296,59.75186994986111,265.633333679,10751.0,2.347e-05,0.0001866,9.779166666666666e-08,5.1833333333333334e-08,7.150841112183821e-08,-0.0957,0.1916,1.0,2015.0,88.459,31.781,NED (fiducial),,a,,a,,16.7,R,AL,"ICRF J174232.0+594506 S/X; 2MASX J17423197+5945065
",J1742+5945,"2,5,8",101,3,,1.4,0.0,3.0
7138,J1743+1326,1740+134,+13:26:36.1158813,17:43:03.49223189,13.443365522583331,265.7645509662083,10753.0,0.00025985,0.0021367,1.0827083333333332e-06,5.935277777777778e-07,1.2087900510939637e-06,0.2509,3.8439,1.0,2015.0,37.639,21.128,NED (fiducial),,a,,,,17.0,R,V ,"ICRF J174303.4+132636 S/X; 87GB 174046.9+132740; 2MASX J17430351+1326360
",J1743+1326,8,-47,5,,1.0,4.014084507042253,6.411932191600021
7139,J1743+1935,1741+196,+19:35:09.0193696,17:43:57.83267649,19.58583871377777,265.99096948537493,10761.0,8.52e-06,0.0001917,3.55e-08,5.325e-08,6.288239979325604e-08,-0.1895,0.1938,1.0,2015.0,43.836,23.339,NED (fiducial),0.084,,0.08,,,12.7,R,AL,"ICRF J174357.8+193509 S/X; 2MASX J17435781+1935091; GALEXASC J174357.83+193508.8
",J1743+1935,"2,8,15",71,3,,1.6,0.0,3.0
7140,J1743+2752,1741+279,+27:52:50.3487542,17:43:56.43738052,27.880652431722226,265.9851557521666,10759.0,7.58e-06,0.0001618,3.1583333333333335e-08,4.494444444444445e-08,5.2909130803110334e-08,-0.1566,0.163,1.0,2015.0,52.411,26.205,NED (fiducial),0.37,,0.372,,,16.8,R,AQ,"ICRF J174356.4+275250 S/X; NVSS J174356+275251
",J1743+2752,"2,8",-48,3,,1.7,4.014084507042253,5.011274731011726
7141,J1743+3747,1742+378,+37:47:53.8298289,17:43:47.64631917,37.79828606358333,265.94852632987494,10757.0,6.91e-06,0.0001102,2.879166666666666e-08,3.061111111111111e-08,3.8139496186764175e-08,-0.1689,0.112,1.0,2015.0,63.168,28.949,NED (fiducial),1.9578,,1.958,,,20.1,R,AQ,"ICRF J174347.6+374753 S/X; B3 1742+378
",J1743+3747,"5,8",-24,4,,1.1,21.285211267605632,21.65779810383793
7142,J1743+5006,1742+501,+50:06:27.6979000,17:43:56.76860100,50.10769386111112,265.9865358375,10760.0,7.933e-05,0.00098,3.305416666666666e-07,2.722222222222222e-07,3.450296389045585e-07,0.607,1.1239,39.0,2015.0,77.186,31.033,,,a,,,,20.4,G,V ,"87GB 174241.5+500748; 1RXS J174351.7+500702
",J1743+5006,"5,8",95,4,,3.5,0.0,4.0
7146,J1744+1424,,+14:24:54.728,17:44:23.4854,14.415202222222222,266.0978558333333,,,,,,,,,,,,,,,,,,,,,,,J1744+1424,8,37,5,,0.8,0.0,5.0
7147,J1744+3259,,+32:59:29.362,17:44:14.4659,32.99148944444445,266.0602745833333,,,,,,,,,,,,,,,,,,,,,,,J1744+3259,8,176,5,,1.2,4.225352112676056,6.546266147667387
7148,J1744+4014,1742+402,+40:14:48.1409678,17:44:25.09584106,40.24670582438889,266.10456600441665,10764.0,2.766e-05,0.0003332,1.152500000000001e-07,9.255555555555557e-08,1.276898307394656e-07,0.0527,0.3367,1.0,2015.0,65.934,29.369,,,,,,,    , ,I ,"ICRF J174425.0+401448 S/X; 87GB 174248.6+401544
",J1744+4014,"2,5,8",-100,3,,5.2,4.014084507042253,5.011274731011726
7149,J1744+5542,1744+557,+55:42:17.1610560,17:44:56.60706225,55.70476696,266.235862759375,10768.0,6.61e-06,5.75e-05,2.7541666666666663e-08,1.5972222222222224e-08,2.2269651729259625e-08,0.1771,0.0616,1.0,2015.0,83.722,31.344,NED (fiducial),0.0304,,0.03,,,13.7,R,AQ,"ICRF J174456.6+554217 S/X; NGC 6454
",J1744+5542,"2,5,8",-115,2,,2.0,7.447183098591549,7.7110658215286705
7150,J1744+7356,1745+739,+73:56:13.9458000,17:44:31.43869300,73.93720716666667,266.13099455416665,10766.0,0.00026133,0.00278,1.0888749999999998e-06,7.722222222222222e-07,8.289135897897137e-07,0.429,2.8239,39.0,2015.0,105.002,30.601,LITERATURE,,a,,,,19.5,R,V ,"NVSS J174431+735614;; z from milliquas (http://quasars.org/milliquas.htm)
",J1744+7356,5,66,5,,4.1,0.0,5.0
7152,J1745+1655,1743+169,+16:55:04.2465000,17:45:23.33294600,16.91784625,266.3472206083333,10770.0,4.067e-05,0.00092,1.6945833333333332e-07,2.555555555555556e-07,3.026434452906489e-07,0.472,0.9755,39.0,2015.0,41.304,22.006,,,,,,,    , ,R ,"87GB 174309.8+165624
",J1745+1655,5,21,5,,2.7,21.285211267605632,21.86458823546892
7153,J1745+1720,1743+173,+17:20:01.4233245,17:45:35.20817856,17.33372870125,266.396700744,10774.0,2.42e-06,3.69e-05,1.0083333333333333e-08,1.025e-08,1.4060971267167493e-08,-0.0622,0.0373,1.0,2015.0,41.737,22.124,NED (fiducial),1.702,,1.7,,,18.2,R,AQ,"ICRF J174535.2+172001 S/X; PKS 1743+173
",J1745+1720,"2,5,8",159,2,,3.5,4.225352112676056,4.674783468364712
7154,J1745+1814,1743+182,+18:14:50.4175850,17:45:55.92739384,18.24733821805556,266.48303080766664,10778.0,8.04e-06,0.0002129,3.35e-08,5.91388888888889e-08,6.715376660906516e-08,-0.2816,0.2162,1.0,2015.0,42.682,22.401,LITERATURE,1.2,,,,,17.9,R,AQ,"ICRF J174555.9+181450 S/X; NVSS J174555+181450;; z from milliquas (http://quasars.org/milliquas.htm)
",J1745+1814,"2,8",-170,3,,4.7,7.447183098591549,8.028731911326197
7155,J1745+2252,1742+228,+22:52:48.0772312,17:45:04.66885455,22.880021453111112,266.269453560625,10769.0,1.019e-05,0.0002711,4.245833333333333e-08,7.530555555555554e-08,8.485944554030788e-08,-0.015,0.2711,1.0,2015.0,47.294,24.293,NED (fiducial),1.8838,,1.884,,,20.1,R,AQ,"ICRF J174504.6+225248 S/X; NVSS J174504+225247
",J1745+2252,"2,8",-162,3,,2.5,7.447183098591549,8.028731911326197
7156,J1745+3951,,+39:51:30.939,17:45:37.7538,39.85859416666667,266.4073075,,,,,,,,,,,,,,,,,,,,,,,J1745+3951,8,173,5,,1.6,4.225352112676056,6.546266147667387
7157,J1745+5627,1744+564,+56:27:38.9837300,17:45:25.68484500,56.460828813888895,266.3570201875,10771.0,0.00011733,0.00119,4.888749999999999e-07,3.305555555555556e-07,4.268778270812469e-07,0.539,1.3592,39.0,2015.0,84.61,31.315,LITERATURE,,a,,,,20.2,R,V ,"87GB 174431.9+562836; 1RXS J174524.3+562748; SDSS J174525.68+562738.9;; z from milliquas (http://quasars.org/milliquas.htm)
",J1745+5627,8,-68,5,,1.1,4.014084507042253,6.411932191600021
7158,J1745+6703,1745+670,+67:03:49.2983121,17:45:54.35772748,67.06369397558333,266.47649053116663,10777.0,1.998e-05,0.0001428,8.324999999999998e-08,3.9666666666666665e-08,5.124453992429654e-08,0.1405,0.1453,1.0,2015.0,97.018,31.182,,,,,,,    , ,I ,"ICRF J174554.3+670349 S/X; 87GB 174557.2+670456
",J1745+6703,2,25,4,,10.0,21.285211267605632,21.65779810383793
7163,J1746+2603,1744+260,+26:03:20.3546870,17:46:48.27888464,26.055654079722224,266.70116201933325,10784.0,9.55e-06,0.0002297,3.979166666666666e-08,6.380555555555555e-08,7.313710706976664e-08,-0.1846,0.2314,1.0,2015.0,50.725,25.011,NED (fiducial),0.147,,0.147,,,15.0,R,AL,"ICRF J174648.2+260320 S/X; B2 1744+26
",J1746+2603,"2,8",136,3,,9.2,4.225352112676056,5.182045973946585
7164,J1746+5341,1745+537,+53:41:31.4568200,17:46:32.47636600,53.69207133888889,266.6353181916666,10783.0,7.867e-05,0.00088,3.2779166666666666e-07,2.4444444444444445e-07,3.1213040445450164e-07,0.598,1.0129,39.0,2015.0,81.394,30.977,NED (fiducial),,a,,,,19.8,R,V ,"87GB 174528.5+534233
",J1746+5341,"5,8",118,4,,1.8,4.225352112676056,5.818384696468256
7165,J1746+6048,1745+608,+60:48:22.7868400,17:46:26.82951200,60.806329677777775,266.6117896333333,10781.0,5.533e-05,0.00041,2.3054166666666666e-07,1.138888888888889e-07,1.6004881873434398e-07,0.024,0.4129,23.0,2006.31,89.699,31.3,,,,,,,22.3,R,V ,"87GB 174553.0+604917; SDSS J174626.82+604822.8
",J1746+6048,5,-150,5,,3.5,7.447183098591549,8.969979715916175
7166,J1746+6226,1745+624,+62:26:54.7383195,17:46:14.03413499,62.44853842208333,266.5584755624583,10780.0,4.45e-06,3.12e-05,1.8541666666666666e-08,8.666666666666667e-09,1.2192826454782213e-08,0.0955,0.0325,1.0,2015.0,91.621,31.32,NED (fiducial),3.889,,3.89,,,18.3,R,AQ,"ICRF J174614.0+622654 S/X DEF; 4C +62.29
",J1746+6226,"2,8,15",-146,6,,1.4,7.447183098591549,9.563500201492529
7167,J1746+6421,1745+643,+64:21:49.6602105,17:46:06.67804118,64.36379450291666,266.5278251715833,10779.0,4.121e-05,0.0002723,1.717083333333333e-07,7.563888888888889e-08,1.0602041757202313e-07,0.1293,0.287,1.0,2015.0,93.863,31.29,NED (fiducial),1.226,,1.226,,,21.9,R,AS,"ICRF J174606.6+642149 S/X; JVAS J1746+6421; SDSS J174606.69+642149.4
",J1746+6421,"5,8",-140,4,,4.5,7.447183098591549,8.453433391465719
7168,J1746+6920,1746+693,+69:20:35.5544700,17:46:30.02893500,69.34320957499999,266.62512056249994,10782.0,0.00011333,0.00059,4.722083333333333e-07,1.638888888888889e-07,2.336849630010181e-07,0.476,0.7228,39.0,2015.0,99.667,30.96,NED (fiducial),1.886,,1.886,,,18.7,R,AQ,"WN B1746+6921; 87GB 174653.5+692120; 1RXS J174632.6+692033
",J1746+6920,"5,8",117,4,,1.6,4.225352112676056,5.818384696468256
7170,J1747+2324,,+23:24:39.685,17:47:50.0486,23.41102361111111,266.9585358333333,,,,,,,,,,,,,,,,,,,,,,,J1747+2324,"5,8",-128,4,,1.4,7.447183098591549,8.453433391465719
7171,J1747+2759,,+27:59:39.821,17:47:12.4290,27.994394722222225,266.80178750000005,,,,,,,,,,,,,,,,,,,,,,,J1747+2759,"5,8",146,4,,1.1,4.225352112676056,5.818384696468256
7172,J1747+4658,1746+470,+46:58:50.9262456,17:47:26.64727228,46.980812846,266.86103030116664,10789.0,3.54e-06,3.91e-05,1.4749999999999996e-08,1.0861111111111113e-08,1.4806399612788206e-08,-0.0187,0.0391,1.0,2015.0,73.675,30.048,NED (fiducial),1.484,,1.484,,,19.2,R,AL,"ICRF J174726.6+465850 S/X DEF; B3 1746+470;; z>1.484?
",J1747+4658,"5,8",74,4,,1.0,0.0,4.0
7176,J1748+2704,,+27:04:33.316,17:48:16.7462,27.07592111111111,267.06977583333327,,,,,,,,,,,,,,,,,,,,,,,J1748+2704,8,-97,5,,1.3,4.014084507042253,6.411932191600021
7177,J1748+3404,1746+340,+34:04:01.1806771,17:48:05.81968208,34.06699463252778,267.0242486753333,10793.0,7.06e-06,0.0001351,2.9416666666666665e-08,3.752777777777778e-08,4.4745354427934374e-08,-0.1322,0.1359,1.0,2015.0,59.324,27.168,NED (fiducial),2.763,,2.763,,,19.1,R,AQ,"ICRF J174805.8+340401 S/X; NVSS J174805+340400
",J1748+3404,"2,8",-177,3,,1.4,7.447183098591549,8.028731911326197
7178,J1748+7005,1749+701,+70:05:50.7687580,17:48:32.84031832,70.0974357661111,267.13683465966665,10795.0,8.9e-06,4.62e-05,3.708333333333333e-08,1.2833333333333332e-08,1.8001639755780055e-08,-0.0794,0.0476,1.0,2015.0,100.525,30.72,NED (fiducial),0.77,,0.77,,,15.5,R,AL,"ICRF J174832.8+700550 S/X; JVAS J1748+7005
",J1748+7005,"2,5,8,15",-60,2,,2.2,4.014084507042253,4.484737944370512
7179,J1749+1944,1746+197,+19:44:08.8383625,17:49:05.47367142,19.73578843402778,267.27280696425,10800.0,8.03e-06,0.0001946,3.345833333333333e-08,5.4055555555555554e-08,6.256045989485175e-08,-0.0451,0.1947,1.0,2015.0,44.477,22.276,LITERATURE,,a,,,,17.7,R,AQ,"ICRF J174905.4+194408 S/X; 87GB 174655.6+194441;; z from milliquas (http://quasars.org/milliquas.htm)
",J1749+1944,"2,8",-143,64,,4.1,7.447183098591549,64.43182859506587
7180,J1749+4321,1747+433,+43:21:51.2873300,17:49:00.36038214,43.36424648055556,267.25150159224995,10799.0,6.94e-06,0.0001014,2.8916666666666664e-08,2.8166666666666667e-08,3.514693593634684e-08,-0.1372,0.1025,1.0,2015.0,69.632,29.155,NED (fiducial),0.215,,,a,,19.8,R,AL,"ICRF J174900.3+432151 S/X; B3 1747+433;; 2010ApJ...712...14M give imaging z>0.79
",J1749+4321,"2,8",175,3,,8.3,4.225352112676056,5.182045973946585
7181,J1749+5241,1748+527,+52:41:16.0077500,17:49:38.95019800,52.68777993055555,267.4122924916666,10802.0,0.00010067,0.00128,4.194583333333333e-07,3.555555555555556e-07,4.3711200596075003e-07,0.397,1.3608,39.0,2015.0,80.28,30.421,,,,,,,    , ,I ,"87GB 174832.4+524203
",J1749+5241,"5,8",-33,4,,4.3,21.285211267605632,21.65779810383793
7182,J1750+2020,,+20:20:47.128,17:50:59.1398,20.346424444444445,267.7464158333333,,,,,,,,,,,,,,,,,,,,,,,J1750+2020,"5,8",-173,4,,7.0,7.447183098591549,8.453433391465719
7184,J1751+2920,1749+293,+29:20:50.2022244,17:51:42.68393351,29.347278395666667,267.92784972295834,10810.0,7.37e-06,0.0001425,3.0708333333333335e-08,3.9583333333333334e-08,4.7784235173735694e-08,-0.3484,0.1486,1.0,2015.0,54.55,25.047,LITERATURE,,a,,,,19.3,R,AQ,"ICRF J175142.6+292050 S/X; 87GB 174946.8+292135;; z from milliquas (http://quasars.org/milliquas.htm)
",J1751+2920,"2,8",135,3,,3.1,4.225352112676056,5.182045973946585
7185,J1751+3457,,+34:57:08.024,17:51:55.2267,34.95222888888889,267.98011125,,,,,,,,,,,,,,,,,,,,,,,J1751+3457,8,83,5,,2.8,0.0,5.0
7186,J1751+4713,1750+472,+47:13:22.5062353,17:51:31.63271477,47.222918398694446,267.8818029782083,10806.0,7.061e-05,0.0007732,2.942083333333333e-07,2.147777777777778e-07,2.933494527476262e-07,-0.6361,0.9559,1.0,2015.0,74.076,29.4,NED (fiducial),1.48,,1.48,,,16.8,R,AQ,"ICRF J175131.6+471322 S/X; 87GB 175010.2+471308
",J1751+4713,"2,8",-48,3,,9.3,4.014084507042253,5.011274731011726
7191,J1752+1734,1750+175,+17:34:20.3500481,17:52:46.00290466,17.572319457805555,268.1916787694166,10819.0,5.61e-06,0.0001367,2.3375e-08,3.797222222222223e-08,4.402814083830371e-08,-0.1276,0.1373,1.0,2015.0,42.691,20.641,NED (fiducial),0.51,,0.507,,,15.9,R,A1,"ICRF J175246.0+173420 S/X; JVAS J1752+1734
",J1752+1734,"2,8",-165,3,,4.7,7.447183098591549,8.028731911326197
7192,J1752+4530,,+45:30:59.128,17:52:26.1391,45.516424444444446,268.1089129166666,,,,,,,,,,,,,,,,,,,,,,,J1752+4530,8,135,5,,0.9,4.225352112676056,6.546266147667387
7193,J1752+7311,1753+731,+73:11:20.5452205,17:52:11.69245952,73.18904033902778,268.0487185813333,10813.0,4.489e-05,0.0001345,1.8704166666666665e-07,3.736111111111112e-08,6.57430413002212e-08,0.4543,0.2086,1.0,2015.0,104.066,30.152,LITERATURE,,,,,,19.6,R,AQ,"ICRF J175211.6+731120 S/X; 87GB 175316.6+731202;; z from milliquas (http://quasars.org/milliquas.htm)
",J1752+7311,8,45,5,,0.6,0.0,5.0
7196,J1753+2750,,+27:50:59.017,17:53:01.3459,27.849726944444445,268.25560791666663,,,,,,,,,,,,,,,,,,,,,,,J1753+2750,5,-113,5,,1.1,7.447183098591549,8.969979715916175
7197,J1753+2848,1751+288,+28:48:04.9388788,17:53:42.47364223,28.80137191077777,268.42697350929166,10825.0,2.31e-06,3.06e-05,9.625e-09,8.5e-09,1.197447719757902e-08,0.0769,0.0316,1.0,2015.0,54.133,24.46,NED (fiducial),1.115,,1.118,,,20.3,R,AQ,"ICRF J175342.4+284804 S/X DEF; B2 1751+28
",J1753+2848,"2,8,15,24",22,5,,0.6,21.285211267605632,21.86458823546892
7198,J1753+4409,1751+441,+44:09:45.6862067,17:53:22.64788925,44.16269061297222,268.3443662052083,10823.0,4.33e-06,4.97e-05,1.8041666666666664e-08,1.3805555555555556e-08,1.892354021163349e-08,-0.0325,0.0499,1.0,2015.0,70.7,28.535,NED (fiducial),0.871,,0.87,,,18.8,R,AL,"ICRF J175322.6+440945 S/X; NVSS J175322+440946
",J1753+4409,"2,5,8",85,3,,1.6,0.0,3.0
7199,J1753+6635,,+66:35:46.294,17:53:35.2522,66.59619277777777,268.3968841666666,,,,,,,,,,,,,,,,,,,,,,,J1753+6635,5,13,5,,10.5,21.285211267605632,21.86458823546892
7204,J1754+2840,,+28:40:45.932,17:54:40.8152,28.67942555555556,268.6700633333333,,,,,,,,,,,,,,,,,,,,,,,J1754+2840,"5,8",-166,4,,2.9,7.447183098591549,8.453433391465719
7205,J1754+3212,,+32:12:23.055,17:54:11.7992,32.20640416666667,268.5491633333333,,,,,,,,,,,,,,,,,,,,,,,J1754+3212,8,11,5,,2.2,21.285211267605632,21.86458823546892
7207,J1754+3540,1752+356,+35:40:48.5487400,17:54:13.67612200,35.68015242777778,268.55698384166664,10828.0,6.733e-05,0.00109,2.805416666666666e-07,3.027777777777778e-07,3.789507351095566e-07,0.447,1.1858,39.0,2015.0,61.445,26.395,NED (fiducial),2.207,,2.207,,,19.3,R,AQ,"87GB 175228.6+354108
",J1754+3540,5,-70,5,,3.8,4.014084507042253,6.411932191600021
7208,J1754+6452,1753+648,+64:52:02.6306465,17:54:07.58996744,64.86739740180555,268.5316248643333,10827.0,2.431e-05,0.0001499,1.0129166666666665e-07,4.163888888888889e-08,5.987087873192866e-08,-0.0231,0.1554,1.0,2015.0,94.429,30.421,NED (fiducial),0.977,,0.977,,,19.3,R,AQ,"ICRF J175407.5+645202 S/X; CGRaBS J1754+6452; GALEXASC J175407.48+645202.2
",J1754+6452,"5,8",-49,4,,1.2,4.014084507042253,5.666822251463041
7211,J1755+1820,1753+183,+18:20:17.6673590,17:55:59.78218885,18.338240933055555,268.99909245354166,10843.0,1.276e-05,0.000306,5.3166666666666666e-08,8.500000000000003e-08,9.885282600752797e-08,0.273,0.3118,1.0,2015.0,43.764,20.233,NED (fiducial),0.01,,0.01,,,12.6,V,AR,"ICRF J175559.7+182021 S/X; NGC 6500
",J1755+1820,"2,8",34,3,,4.8,21.285211267605632,21.495586028452585
7212,J1755+2023,1753+204,+20:23:57.1371713,17:55:35.52098108,20.39920476980556,268.8980040878333,10840.0,9.07e-06,0.0002288,3.779166666666666e-08,6.355555555555556e-08,7.275988324300725e-08,-0.4045,0.2364,1.0,2015.0,45.758,21.112,NED (fiducial),1.42,,1.42,,,18.2,R,AQ,"ICRF J175535.5+202357 S/X DEF; JVAS J1755+2023
",J1755+2023,"2,8",-19,3,,5.1,21.285211267605632,21.495586028452585
7213,J1755+3350,1753+338,+33:50:59.7967692,17:55:11.24486903,33.849943547,268.7968536209583,10838.0,1.856e-05,0.0003895,7.733333333333331e-08,1.0819444444444445e-07,1.2582099873717893e-07,-0.0797,0.3902,1.0,2015.0,59.549,25.696,NED (fiducial),0.242,,0.242,,,17.3,R,A1,"ICRF J175511.2+335059 S/X; 2MASX J17551122+3350593
",J1755+3350,8,-30,5,,41.9,21.285211267605632,21.86458823546892
7214,J1755+5959,,+59:59:40.561,17:55:13.8707,59.99460027777778,268.8077945833333,,,,,,,,,,,,,,,,,,,,,,,J1755+5959,5,84,5,,3.0,0.0,5.0
7215,J1755+6236,1755+626,+62:36:44.1864011,17:55:48.43972696,62.612274000305554,268.95183219566667,10841.0,0.00048405,0.0025571,2.016875e-06,7.103055555555556e-07,1.1684661352205248e-06,0.3944,3.5959,1.0,2015.0,91.818,30.217,NED (fiducial),0.0271,,0.0274,,, 9.3,R,A1,"ICRF J175548.4+623644 S/X; NGC 6521; GALEXASC J175548.56+623642.8;; NED note: 2006MNRAS.368.1411A: Condon, Cotton & Broderick (2002) find it likely that this source has a core plus two lobes on each side, with an overall size of 5 arcmin
",J1755+6236,"2,8",-159,3,,5.9,7.447183098591549,8.028731911326197
